trips_year,trips_month,DayOfWeekStartTimeNumber,DayOfWeekStartTimeAt,WeekNumber,usertype,trips_average
2014,5,4,Thursday,21,Subscriber,731
2014,5,4,Thursday,22,Customer,1551
2014,5,4,Thursday,22,Subscriber,740
2014,5,5,Friday,18,Customer,1781
2014,5,5,Friday,18,Subscriber,693
2014,5,5,Friday,19,Customer,1778
2014,5,5,Friday,19,Subscriber,782
2014,5,5,Friday,20,Customer,1244
2014,5,5,Friday,20,Subscriber,653
2014,5,5,Friday,21,Customer,1546
2014,5,5,Friday,21,Subscriber,744
2014,5,5,Friday,22,Customer,1716
2014,5,5,Friday,22,Subscriber,775
2014,5,6,Saturday,18,Customer,1846
2014,5,6,Saturday,18,Subscriber,803
2014,5,6,Saturday,19,Customer,1754
2014,5,6,Saturday,19,Subscriber,851
2014,5,6,Saturday,20,Customer,1673
2014,5,6,Saturday,20,Subscriber,739
2014,5,6,Saturday,21,Customer,1741
2014,5,6,Saturday,21,Subscriber,813
2014,5,6,Saturday,22,Customer,1758
2014,5,6,Saturday,22,Subscriber,874
2014,5,7,Sunday,19,Customer,1646
2014,5,7,Sunday,19,Subscriber,666
2014,5,7,Sunday,20,Customer,1814
2014,5,7,Sunday,20,Subscriber,879
2014,5,7,Sunday,21,Customer,1747
2014,5,7,Sunday,21,Subscriber,851
2014,5,7,Sunday,22,Customer,2028
2014,5,7,Sunday,22,Subscriber,883
2014,6,1,Monday,23,Customer,1712
2014,6,1,Monday,23,Subscriber,757
2014,6,1,Monday,24,Customer,1627
2014,6,1,Monday,24,Subscriber,779
2014,6,1,Monday,25,Customer,1743
2014,6,1,Monday,25,Subscriber,756
2014,6,1,Monday,26,Customer,1611
2014,6,1,Monday,26,Subscriber,721
2014,6,1,Monday,27,Customer,1595
2014,6,1,Monday,27,Subscriber,700
2014,6,2,Tuesday,23,Customer,1703
2014,6,2,Tuesday,23,Subscriber,761
2014,6,2,Tuesday,24,Customer,1633
2014,6,2,Tuesday,24,Subscriber,641
2014,6,2,Tuesday,25,Customer,1656
2014,6,2,Tuesday,25,Subscriber,731
2014,6,2,Tuesday,26,Customer,1626
2014,6,2,Tuesday,26,Subscriber,743
2014,6,3,Wednesday,23,Customer,1520
2014,6,3,Wednesday,23,Subscriber,738
2014,6,3,Wednesday,24,Customer,1478
2014,6,3,Wednesday,24,Subscriber,739
2014,6,3,Wednesday,25,Customer,1539
2014,6,3,Wednesday,25,Subscriber,720
2014,6,3,Wednesday,26,Customer,1570
2014,6,3,Wednesday,26,Subscriber,720
2014,6,4,Thursday,23,Customer,1626
2014,6,4,Thursday,23,Subscriber,758
2014,6,4,Thursday,24,Customer,1609
2014,6,4,Thursday,24,Subscriber,772
2014,6,4,Thursday,25,Customer,1577
2014,6,4,Thursday,25,Subscriber,759
2014,6,4,Thursday,26,Customer,1748
2014,6,4,Thursday,26,Subscriber,737
2014,6,5,Friday,23,Customer,1682
2014,6,5,Friday,23,Subscriber,759
2014,6,5,Friday,24,Customer,1743
2014,6,5,Friday,24,Subscriber,751
2014,6,5,Friday,25,Customer,1617
2014,6,5,Friday,25,Subscriber,747
2014,6,5,Friday,26,Customer,1744
2014,6,5,Friday,26,Subscriber,766
2014,6,6,Saturday,23,Customer,1712
2014,6,6,Saturday,23,Subscriber,845
2014,6,6,Saturday,24,Customer,1703
2014,6,6,Saturday,24,Subscriber,890
2014,6,6,Saturday,25,Customer,1769
2014,6,6,Saturday,25,Subscriber,841
2014,6,6,Saturday,26,Customer,1740
2014,6,6,Saturday,26,Subscriber,837
2014,6,7,Sunday,23,Customer,1799
2014,6,7,Sunday,23,Subscriber,826
2014,6,7,Sunday,24,Customer,1612
2014,6,7,Sunday,24,Subscriber,788
2014,6,7,Sunday,25,Customer,1634
2014,6,7,Sunday,25,Subscriber,798
2014,6,7,Sunday,26,Customer,1650
2014,6,7,Sunday,26,Subscriber,817
2014,6,7,Sunday,27,Customer,1780
2014,6,7,Sunday,27,Subscriber,907
2014,7,1,Monday,28,Customer,1698
2014,7,1,Monday,28,Subscriber,756
2014,7,1,Monday,29,Customer,1678
2014,7,1,Monday,29,Subscriber,733
2014,7,1,Monday,30,Customer,1787
2014,7,1,Monday,30,Subscriber,740
2014,7,1,Monday,31,Customer,1594
2014,7,1,Monday,31,Subscriber,717
2014,7,2,Tuesday,27,Customer,1611
2014,7,2,Tuesday,27,Subscriber,740
2014,7,2,Tuesday,28,Customer,1613
2014,7,2,Tuesday,28,Subscriber,745
2014,7,2,Tuesday,29,Customer,1542
2014,7,2,Tuesday,29,Subscriber,726
2014,7,2,Tuesday,30,Customer,1605
2014,7,2,Tuesday,30,Subscriber,748
2014,7,2,Tuesday,31,Customer,1553
2014,7,2,Tuesday,31,Subscriber,748
2014,7,3,Wednesday,27,Customer,1520
2014,7,3,Wednesday,27,Subscriber,676
2014,7,3,Wednesday,28,Customer,1585
2014,7,3,Wednesday,28,Subscriber,751
2014,7,3,Wednesday,29,Customer,1619
2014,7,3,Wednesday,29,Subscriber,746
2014,7,3,Wednesday,30,Customer,1593
2014,7,3,Wednesday,30,Subscriber,748
2014,7,3,Wednesday,31,Customer,1610
2014,7,3,Wednesday,31,Subscriber,733
2014,7,4,Thursday,27,Customer,1681
2014,7,4,Thursday,27,Subscriber,733
2014,7,4,Thursday,28,Customer,1588
2014,7,4,Thursday,28,Subscriber,770
2014,7,4,Thursday,29,Customer,1645
2014,7,4,Thursday,29,Subscriber,739
2014,7,4,Thursday,30,Customer,1711
2014,7,4,Thursday,30,Subscriber,739
2014,7,4,Thursday,31,Customer,1645
2014,7,4,Thursday,31,Subscriber,767
2014,7,5,Friday,27,Customer,1926
2014,7,5,Friday,27,Subscriber,874
2014,7,5,Friday,28,Customer,1726
2014,7,5,Friday,28,Subscriber,721
2014,7,5,Friday,29,Customer,1711
2014,7,5,Friday,29,Subscriber,764
2014,7,5,Friday,30,Customer,1674
2014,7,5,Friday,30,Subscriber,744
2014,7,6,Saturday,27,Customer,1750
2014,7,6,Saturday,27,Subscriber,845
2014,7,6,Saturday,28,Customer,1593
2014,7,6,Saturday,28,Subscriber,809
2014,7,6,Saturday,29,Customer,1779
2014,7,6,Saturday,29,Subscriber,835
2014,7,6,Saturday,30,Customer,1799
2014,7,6,Saturday,30,Subscriber,860
2014,7,7,Sunday,28,Customer,1728
2014,7,7,Sunday,28,Subscriber,807
2014,7,7,Sunday,29,Customer,1759
2014,7,7,Sunday,29,Subscriber,842
2014,7,7,Sunday,30,Customer,1754
2014,7,7,Sunday,30,Subscriber,853
2014,7,7,Sunday,31,Customer,1753
2014,7,7,Sunday,31,Subscriber,847
2014,8,1,Monday,32,Customer,1602
2014,8,1,Monday,32,Subscriber,737
2014,8,1,Monday,33,Customer,1624
2014,8,1,Monday,33,Subscriber,711
2014,8,1,Monday,34,Customer,1705
2014,8,1,Monday,34,Subscriber,712
2014,8,1,Monday,35,Customer,1571
2014,8,1,Monday,35,Subscriber,690
2014,8,2,Tuesday,32,Customer,1690
2014,8,2,Tuesday,32,Subscriber,722
2014,8,2,Tuesday,33,Customer,1361
2014,8,2,Tuesday,33,Subscriber,672
2014,8,2,Tuesday,34,Customer,1603
2014,8,2,Tuesday,34,Subscriber,693
2014,8,2,Tuesday,35,Customer,1514
2014,8,2,Tuesday,35,Subscriber,689
2014,8,3,Wednesday,32,Customer,1550
2014,8,3,Wednesday,32,Subscriber,743
2014,8,3,Wednesday,33,Customer,1529
2014,8,3,Wednesday,33,Subscriber,741
2014,8,3,Wednesday,34,Customer,1667
2014,8,3,Wednesday,34,Subscriber,741
2014,8,3,Wednesday,35,Customer,1456
2014,8,3,Wednesday,35,Subscriber,717
2014,8,4,Thursday,32,Customer,1645
2014,8,4,Thursday,32,Subscriber,718
2014,8,4,Thursday,33,Customer,1697
2014,8,4,Thursday,33,Subscriber,727
2014,8,4,Thursday,34,Customer,1432
2014,8,4,Thursday,34,Subscriber,675
2014,8,4,Thursday,35,Customer,1488
2014,8,4,Thursday,35,Subscriber,717
2014,8,5,Friday,31,Customer,1667
2014,8,5,Friday,31,Subscriber,714
2014,8,5,Friday,32,Customer,1618
2014,8,5,Friday,32,Subscriber,743
2014,8,5,Friday,33,Customer,1671
2014,8,5,Friday,33,Subscriber,749
2014,8,5,Friday,34,Customer,1506
2014,8,5,Friday,34,Subscriber,715
2014,8,5,Friday,35,Customer,1583
2014,8,5,Friday,35,Subscriber,715
2014,8,6,Saturday,31,Customer,1768
2014,8,6,Saturday,31,Subscriber,853
2014,8,6,Saturday,32,Customer,1718
2014,8,6,Saturday,32,Subscriber,846
2014,8,6,Saturday,33,Customer,1673
2014,8,6,Saturday,33,Subscriber,822
2014,8,6,Saturday,34,Customer,1682
2014,8,6,Saturday,34,Subscriber,771
2014,8,6,Saturday,35,Customer,1650
2014,8,6,Saturday,35,Subscriber,762
2014,8,7,Sunday,32,Customer,1674
2014,8,7,Sunday,32,Subscriber,798
2014,8,7,Sunday,33,Customer,1717
2014,8,7,Sunday,33,Subscriber,826
2014,8,7,Sunday,34,Customer,1649
2014,8,7,Sunday,34,Subscriber,783
2014,8,7,Sunday,35,Customer,1714
2014,8,7,Sunday,35,Subscriber,819
2014,8,7,Sunday,36,Customer,1799
2014,8,7,Sunday,36,Subscriber,843
2014,9,1,Monday,36,Customer,1605
2014,9,1,Monday,36,Subscriber,770
2014,9,1,Monday,37,Customer,1650
2014,9,1,Monday,37,Subscriber,726
2014,9,1,Monday,38,Customer,1388
2014,9,1,Monday,38,Subscriber,665
2014,9,1,Monday,39,Customer,1531
2014,9,1,Monday,39,Subscriber,693
2014,9,1,Monday,40,Customer,1566
2014,9,1,Monday,40,Subscriber,717
2014,9,2,Tuesday,36,Customer,1504
2014,9,2,Tuesday,36,Subscriber,714
2014,9,2,Tuesday,37,Customer,1540
2014,9,2,Tuesday,37,Subscriber,696
2014,9,2,Tuesday,38,Customer,1443
2014,9,2,Tuesday,38,Subscriber,715
2014,9,2,Tuesday,39,Customer,1695
2014,9,2,Tuesday,39,Subscriber,705
2014,9,2,Tuesday,40,Customer,1397
2014,9,2,Tuesday,40,Subscriber,639
2014,9,3,Wednesday,36,Customer,1574
2014,9,3,Wednesday,36,Subscriber,726
2014,9,3,Wednesday,37,Customer,1375
2014,9,3,Wednesday,37,Subscriber,722
2014,9,3,Wednesday,38,Customer,1547
2014,9,3,Wednesday,38,Subscriber,708
2014,9,3,Wednesday,39,Customer,1510
2014,9,3,Wednesday,39,Subscriber,702
2014,9,4,Thursday,36,Customer,1563
2014,9,4,Thursday,36,Subscriber,694
2014,9,4,Thursday,37,Customer,1290
2014,9,4,Thursday,37,Subscriber,672
2014,9,4,Thursday,38,Customer,1477
2014,9,4,Thursday,38,Subscriber,694
2014,9,4,Thursday,39,Customer,1410
2014,9,4,Thursday,39,Subscriber,688
2014,9,5,Friday,36,Customer,1618
2014,9,5,Friday,36,Subscriber,670
2014,9,5,Friday,37,Customer,1469
2014,9,5,Friday,37,Subscriber,652
2014,9,5,Friday,38,Customer,1540
2014,9,5,Friday,38,Subscriber,701
2014,9,5,Friday,39,Customer,1517
2014,9,5,Friday,39,Subscriber,699
2014,9,6,Saturday,36,Customer,1687
2014,9,6,Saturday,36,Subscriber,795
2014,9,6,Saturday,37,Customer,1537
2014,9,6,Saturday,37,Subscriber,742
2014,9,6,Saturday,38,Customer,1634
2014,9,6,Saturday,38,Subscriber,723
2014,9,6,Saturday,39,Customer,1774
2014,9,6,Saturday,39,Subscriber,792
2014,9,7,Sunday,37,Customer,1654
2014,9,7,Sunday,37,Subscriber,845
2014,9,7,Sunday,38,Customer,1573
2014,9,7,Sunday,38,Subscriber,769
2014,9,7,Sunday,39,Customer,1591
2014,9,7,Sunday,39,Subscriber,736
2014,9,7,Sunday,40,Customer,1594
2014,9,7,Sunday,40,Subscriber,765
2014,10,1,Monday,41,Customer,1577
2014,10,1,Monday,41,Subscriber,664
2014,10,1,Monday,42,Customer,1511
2014,10,1,Monday,42,Subscriber,643
2014,10,1,Monday,43,Customer,1637
2014,10,1,Monday,43,Subscriber,667
2014,10,1,Monday,44,Customer,1539
2014,10,1,Monday,44,Subscriber,718
2014,10,2,Tuesday,41,Customer,1592
2014,10,2,Tuesday,41,Subscriber,685
2014,10,2,Tuesday,42,Customer,1169
2014,10,2,Tuesday,42,Subscriber,611
2014,10,2,Tuesday,43,Customer,1325
2014,10,2,Tuesday,43,Subscriber,638
2014,10,2,Tuesday,44,Customer,1404
2014,10,2,Tuesday,44,Subscriber,633
2014,10,3,Wednesday,40,Customer,1471
2014,10,3,Wednesday,40,Subscriber,693
2014,10,3,Wednesday,41,Customer,1457
2014,10,3,Wednesday,41,Subscriber,664
2014,10,3,Wednesday,42,Customer,1264
2014,10,3,Wednesday,42,Subscriber,640
2014,10,3,Wednesday,43,Customer,1488
2014,10,3,Wednesday,43,Subscriber,634
2014,10,3,Wednesday,44,Customer,1226
2014,10,3,Wednesday,44,Subscriber,611
2014,10,4,Thursday,40,Customer,1364
2014,10,4,Thursday,40,Subscriber,642
2014,10,4,Thursday,41,Customer,1567
2014,10,4,Thursday,41,Subscriber,659
2014,10,4,Thursday,42,Customer,1529
2014,10,4,Thursday,42,Subscriber,652
2014,10,4,Thursday,43,Customer,1348
2014,10,4,Thursday,43,Subscriber,649
2014,10,4,Thursday,44,Customer,1420
2014,10,4,Thursday,44,Subscriber,607
2014,10,5,Friday,40,Customer,1371
2014,10,5,Friday,40,Subscriber,630
2014,10,5,Friday,41,Customer,1499
2014,10,5,Friday,41,Subscriber,660
2014,10,5,Friday,42,Customer,1647
2014,10,5,Friday,42,Subscriber,698
2014,10,5,Friday,43,Customer,1770
2014,10,5,Friday,43,Subscriber,823
2014,10,5,Friday,44,Customer,1171
2014,10,5,Friday,44,Subscriber,601
2014,10,6,Saturday,40,Customer,1344
2014,10,6,Saturday,40,Subscriber,599
2014,10,6,Saturday,41,Customer,1676
2014,10,6,Saturday,41,Subscriber,735
2014,10,6,Saturday,42,Customer,1411
2014,10,6,Saturday,42,Subscriber,676
2014,10,6,Saturday,43,Customer,1732
2014,10,6,Saturday,43,Subscriber,786
2014,10,7,Sunday,41,Customer,1504
2014,10,7,Sunday,41,Subscriber,696
2014,10,7,Sunday,42,Customer,1901
2014,10,7,Sunday,42,Subscriber,800
2014,10,7,Sunday,43,Customer,1705
2014,10,7,Sunday,43,Subscriber,718
2014,10,7,Sunday,44,Customer,1672
2014,10,7,Sunday,44,Subscriber,740
2014,11,1,Monday,45,Customer,1504
2014,11,1,Monday,45,Subscriber,687
2014,11,1,Monday,46,Customer,1383
2014,11,1,Monday,46,Subscriber,673
2014,11,1,Monday,47,Customer,847
2014,11,1,Monday,47,Subscriber,647
2014,11,1,Monday,48,Customer,833
2014,11,1,Monday,48,Subscriber,565
2014,11,2,Tuesday,45,Customer,1589
2014,11,2,Tuesday,45,Subscriber,623
2014,11,2,Tuesday,46,Customer,1458
2014,11,2,Tuesday,46,Subscriber,612
2014,11,2,Tuesday,47,Customer,1807
2014,11,2,Tuesday,47,Subscriber,571
2014,11,2,Tuesday,48,Customer,1139
2014,11,2,Tuesday,48,Subscriber,547
2014,11,3,Wednesday,45,Customer,1585
2014,11,3,Wednesday,45,Subscriber,636
2014,11,3,Wednesday,46,Customer,1543
2014,11,3,Wednesday,46,Subscriber,574
2014,11,3,Wednesday,47,Customer,754
2014,11,3,Wednesday,47,Subscriber,608
2014,11,3,Wednesday,48,Customer,1229
2014,11,3,Wednesday,48,Subscriber,575
2014,11,4,Thursday,45,Customer,1357
2014,11,4,Thursday,45,Subscriber,614
2014,11,4,Thursday,46,Customer,1146
2014,11,4,Thursday,46,Subscriber,597
2014,11,4,Thursday,47,Customer,955
2014,11,4,Thursday,47,Subscriber,563
2014,11,4,Thursday,48,Customer,1446
2014,11,4,Thursday,48,Subscriber,601
2014,11,5,Friday,45,Customer,1690
2014,11,5,Friday,45,Subscriber,609
2014,11,5,Friday,46,Customer,1101
2014,11,5,Friday,46,Subscriber,613
2014,11,5,Friday,47,Customer,942
2014,11,5,Friday,47,Subscriber,588
2014,11,5,Friday,48,Customer,1397
2014,11,5,Friday,48,Subscriber,544
2014,11,6,Saturday,44,Customer,1777
2014,11,6,Saturday,44,Subscriber,687
2014,11,6,Saturday,45,Customer,1532
2014,11,6,Saturday,45,Subscriber,708
2014,11,6,Saturday,46,Customer,1779
2014,11,6,Saturday,46,Subscriber,604
2014,11,6,Saturday,47,Customer,1338
2014,11,6,Saturday,47,Subscriber,664
2014,11,6,Saturday,48,Customer,1607
2014,11,6,Saturday,48,Subscriber,705
2014,11,7,Sunday,45,Customer,1537
2014,11,7,Sunday,45,Subscriber,652
2014,11,7,Sunday,46,Customer,1702
2014,11,7,Sunday,46,Subscriber,614
2014,11,7,Sunday,47,Customer,1183
2014,11,7,Sunday,47,Subscriber,620
2014,11,7,Sunday,48,Customer,1303
2014,11,7,Sunday,48,Subscriber,572
2014,11,7,Sunday,49,Customer,1555
2014,11,7,Sunday,49,Subscriber,627
2014,12,1,Monday,49,Customer,817
2014,12,1,Monday,49,Subscriber,573
2014,12,1,Monday,50,Customer,920
2014,12,1,Monday,50,Subscriber,549
2014,12,1,Monday,51,Customer,1279
2014,12,1,Monday,51,Subscriber,639
2014,12,1,Monday,52,Customer,902
2014,12,1,Monday,52,Subscriber,604
2014,12,1,Monday,53,Customer,1271
2014,12,1,Monday,53,Subscriber,547
2014,12,2,Tuesday,49,Customer,1149
2014,12,2,Tuesday,49,Subscriber,548
2014,12,2,Tuesday,50,Customer,1194
2014,12,2,Tuesday,50,Subscriber,677
2014,12,2,Tuesday,51,Customer,951
2014,12,2,Tuesday,51,Subscriber,621
2014,12,2,Tuesday,52,Customer,1393
2014,12,2,Tuesday,52,Subscriber,608
2014,12,2,Tuesday,53,Customer,1576
2014,12,2,Tuesday,53,Subscriber,542
2014,12,3,Wednesday,49,Customer,1762
2014,12,3,Wednesday,49,Subscriber,576
2014,12,3,Wednesday,50,Customer,819
2014,12,3,Wednesday,50,Subscriber,622
2014,12,3,Wednesday,51,Customer,1210
2014,12,3,Wednesday,51,Subscriber,579
2014,12,3,Wednesday,52,Customer,1384
2014,12,3,Wednesday,52,Subscriber,676
2014,12,3,Wednesday,53,Customer,1111
2014,12,3,Wednesday,53,Subscriber,510
2014,12,4,Thursday,49,Customer,1482
2014,12,4,Thursday,49,Subscriber,580
2014,12,4,Thursday,50,Customer,2462
2014,12,4,Thursday,50,Subscriber,606
2014,12,4,Thursday,51,Customer,1066
2014,12,4,Thursday,51,Subscriber,597
2014,12,4,Thursday,52,Customer,1829
2014,12,4,Thursday,52,Subscriber,700
2014,12,5,Friday,49,Customer,1266
2014,12,5,Friday,49,Subscriber,592
2014,12,5,Friday,50,Customer,1353
2014,12,5,Friday,50,Subscriber,619
2014,12,5,Friday,51,Customer,1084
2014,12,5,Friday,51,Subscriber,634
2014,12,5,Friday,52,Customer,1648
2014,12,5,Friday,52,Subscriber,672
2014,12,6,Saturday,49,Customer,1485
2014,12,6,Saturday,49,Subscriber,596
2014,12,6,Saturday,50,Customer,1334
2014,12,6,Saturday,50,Subscriber,654
2014,12,6,Saturday,51,Customer,1194
2014,12,6,Saturday,51,Subscriber,575
2014,12,6,Saturday,52,Customer,1363
2014,12,6,Saturday,52,Subscriber,624
2014,12,7,Sunday,50,Customer,1241
2014,12,7,Sunday,50,Subscriber,573
2014,12,7,Sunday,51,Customer,1519
2014,12,7,Sunday,51,Subscriber,652
2014,12,7,Sunday,52,Customer,1803
2014,12,7,Sunday,52,Subscriber,658
2014,12,7,Sunday,53,Customer,1358
2014,12,7,Sunday,53,Subscriber,687
2015,1,1,Monday,2,Customer,525
2015,1,1,Monday,2,Subscriber,574
2015,1,1,Monday,3,Customer,1082
2015,1,1,Monday,3,Subscriber,596
2015,1,1,Monday,4,Customer,1396
2015,1,1,Monday,4,Subscriber,613
2015,1,1,Monday,5,Customer,1003
2015,1,1,Monday,5,Dependent,986
2015,1,1,Monday,5,Subscriber,707
2015,1,2,Tuesday,2,Customer,940
2015,1,2,Tuesday,2,Subscriber,637
2015,1,2,Tuesday,3,Customer,991
2015,1,2,Tuesday,3,Subscriber,584
2015,1,2,Tuesday,4,Customer,1072
2015,1,2,Tuesday,4,Subscriber,597
2015,1,2,Tuesday,5,Customer,935
2015,1,2,Tuesday,5,Subscriber,678
2015,1,3,Wednesday,2,Customer,6983
2015,1,3,Wednesday,2,Subscriber,523
2015,1,3,Wednesday,3,Customer,896
2015,1,3,Wednesday,3,Subscriber,555
2015,1,3,Wednesday,4,Customer,908
2015,1,3,Wednesday,4,Subscriber,658
2015,1,3,Wednesday,5,Customer,1017
2015,1,3,Wednesday,5,Dependent,682
2015,1,3,Wednesday,5,Subscriber,690
2015,1,4,Thursday,1,Customer,1116
2015,1,4,Thursday,1,Subscriber,718
2015,1,4,Thursday,2,Customer,955
2015,1,4,Thursday,2,Subscriber,632
2015,1,4,Thursday,3,Customer,956
2015,1,4,Thursday,3,Subscriber,655
2015,1,4,Thursday,4,Customer,860
2015,1,4,Thursday,4,Subscriber,599
2015,1,4,Thursday,5,Customer,1058
2015,1,4,Thursday,5,Subscriber,588
2015,1,5,Friday,1,Customer,1522
2015,1,5,Friday,1,Subscriber,571
2015,1,5,Friday,2,Customer,723
2015,1,5,Friday,2,Subscriber,593
2015,1,5,Friday,3,Customer,1339
2015,1,5,Friday,3,Dependent,681
2015,1,5,Friday,3,Subscriber,614
2015,1,5,Friday,4,Customer,1469
2015,1,5,Friday,4,Subscriber,602
2015,1,5,Friday,5,Customer,1113
2015,1,5,Friday,5,Subscriber,650
2015,1,6,Saturday,1,Customer,1255
2015,1,6,Saturday,1,Subscriber,532
2015,1,6,Saturday,2,Customer,2263
2015,1,6,Saturday,2,Subscriber,555
2015,1,6,Saturday,3,Customer,1495
2015,1,6,Saturday,3,Subscriber,700
2015,1,6,Saturday,4,Customer,1984
2015,1,6,Saturday,4,Subscriber,622
2015,1,6,Saturday,5,Customer,1398
2015,1,6,Saturday,5,Subscriber,675
2015,1,7,Sunday,2,Customer,1249
2015,1,7,Sunday,2,Subscriber,868
2015,1,7,Sunday,3,Customer,1223
2015,1,7,Sunday,3,Subscriber,583
2015,1,7,Sunday,4,Customer,1511
2015,1,7,Sunday,4,Subscriber,664
2015,1,7,Sunday,5,Customer,1907
2015,1,7,Sunday,5,Subscriber,602
2015,2,1,Monday,6,Customer,5784
2015,2,1,Monday,6,Subscriber,2009
2015,2,1,Monday,7,Customer,657
2015,2,1,Monday,7,Dependent,78
2015,2,1,Monday,7,Subscriber,694
2015,2,1,Monday,8,Customer,917
2015,2,1,Monday,8,Subscriber,554
2015,2,1,Monday,9,Customer,1393
2015,2,1,Monday,9,Subscriber,561
2015,2,2,Tuesday,6,Customer,1255
2015,2,2,Tuesday,6,Subscriber,1140
2015,2,2,Tuesday,7,Customer,1113
2015,2,2,Tuesday,7,Dependent,1395
2015,2,2,Tuesday,7,Subscriber,640
2015,2,2,Tuesday,8,Customer,1115
2015,2,2,Tuesday,8,Subscriber,575
2015,2,2,Tuesday,9,Customer,1163
2015,2,2,Tuesday,9,Subscriber,558
2015,2,3,Wednesday,6,Customer,916
2015,2,3,Wednesday,6,Subscriber,1059
2015,2,3,Wednesday,7,Customer,1386
2015,2,3,Wednesday,7,Subscriber,675
2015,2,3,Wednesday,8,Customer,3112
2015,2,3,Wednesday,8,Dependent,807
2015,2,3,Wednesday,8,Subscriber,668
2015,2,3,Wednesday,9,Customer,555
2015,2,3,Wednesday,9,Subscriber,603
2015,2,4,Thursday,6,Customer,829
2015,2,4,Thursday,6,Subscriber,1276
2015,2,4,Thursday,7,Customer,895
2015,2,4,Thursday,7,Dependent,934
2015,2,4,Thursday,7,Subscriber,686
2015,2,4,Thursday,8,Customer,1095
2015,2,4,Thursday,8,Dependent,656
2015,2,4,Thursday,8,Subscriber,499
2015,2,4,Thursday,9,Customer,1160
2015,2,4,Thursday,9,Subscriber,753
2015,2,5,Friday,6,Customer,766
2015,2,5,Friday,6,Subscriber,720
2015,2,5,Friday,7,Customer,2493
2015,2,5,Friday,7,Subscriber,688
2015,2,5,Friday,8,Customer,852
2015,2,5,Friday,8,Dependent,565
2015,2,5,Friday,8,Subscriber,523
2015,2,5,Friday,9,Customer,706
2015,2,5,Friday,9,Subscriber,615
2015,2,6,Saturday,6,Customer,2212
2015,2,6,Saturday,6,Dependent,218
2015,2,6,Saturday,6,Subscriber,936
2015,2,6,Saturday,7,Customer,1051
2015,2,6,Saturday,7,Subscriber,650
2015,2,6,Saturday,8,Customer,1584
2015,2,6,Saturday,8,Subscriber,577
2015,2,6,Saturday,9,Customer,1465
2015,2,6,Saturday,9,Subscriber,606
2015,2,7,Sunday,6,Customer,909
2015,2,7,Sunday,6,Subscriber,690
2015,2,7,Sunday,7,Customer,1558
2015,2,7,Sunday,7,Subscriber,741
2015,2,7,Sunday,8,Customer,1438
2015,2,7,Sunday,8,Subscriber,500
2015,2,7,Sunday,9,Customer,1180
2015,2,7,Sunday,9,Subscriber,522
2015,3,1,Monday,10,Customer,2759
2015,3,1,Monday,10,Dependent,692
2015,3,1,Monday,10,Subscriber,764
2015,3,1,Monday,11,Customer,1667
2015,3,1,Monday,11,Dependent,882
2015,3,1,Monday,11,Subscriber,651
2015,3,1,Monday,12,Customer,1829
2015,3,1,Monday,12,Subscriber,759
2015,3,1,Monday,13,Customer,1004
2015,3,1,Monday,13,Dependent,607
2015,3,1,Monday,13,Subscriber,744
2015,3,1,Monday,14,Customer,1683
2015,3,1,Monday,14,Dependent,1023
2015,3,1,Monday,14,Subscriber,640
2015,3,2,Tuesday,10,Customer,982
2015,3,2,Tuesday,10,Subscriber,575
2015,3,2,Tuesday,11,Customer,1787
2015,3,2,Tuesday,11,Subscriber,673
2015,3,2,Tuesday,12,Customer,1561
2015,3,2,Tuesday,12,Subscriber,641
2015,3,2,Tuesday,13,Customer,1490
2015,3,2,Tuesday,13,Subscriber,592
2015,3,2,Tuesday,14,Customer,1538
2015,3,2,Tuesday,14,Subscriber,638
2015,3,3,Wednesday,10,Customer,1197
2015,3,3,Wednesday,10,Subscriber,577
2015,3,3,Wednesday,11,Customer,1581
2015,3,3,Wednesday,11,Subscriber,647
2015,3,3,Wednesday,12,Customer,1714
2015,3,3,Wednesday,12,Dependent,541
2015,3,3,Wednesday,12,Subscriber,678
2015,3,3,Wednesday,13,Customer,1683
2015,3,3,Wednesday,13,Subscriber,614
2015,3,4,Thursday,10,Customer,1008
2015,3,4,Thursday,10,Subscriber,604
2015,3,4,Thursday,11,Customer,1728
2015,3,4,Thursday,11,Subscriber,696
2015,3,4,Thursday,12,Customer,1294
2015,3,4,Thursday,12,Subscriber,668
2015,3,4,Thursday,13,Customer,1511
2015,3,4,Thursday,13,Subscriber,654
2015,3,5,Friday,10,Customer,974
2015,3,5,Friday,10,Subscriber,642
2015,3,5,Friday,11,Customer,1771
2015,3,5,Friday,11,Subscriber,750
2015,3,5,Friday,12,Customer,1500
2015,3,5,Friday,12,Subscriber,659
2015,3,5,Friday,13,Customer,1248
2015,3,5,Friday,13,Subscriber,563
2015,3,6,Saturday,10,Customer,1847
2015,3,6,Saturday,10,Subscriber,746
2015,3,6,Saturday,11,Customer,1880
2015,3,6,Saturday,11,Subscriber,778
2015,3,6,Saturday,12,Customer,1541
2015,3,6,Saturday,12,Subscriber,673
2015,3,6,Saturday,13,Customer,1630
2015,3,6,Saturday,13,Subscriber,699
2015,3,7,Sunday,10,Customer,1028
2015,3,7,Sunday,10,Subscriber,651
2015,3,7,Sunday,11,Customer,1552
2015,3,7,Sunday,11,Subscriber,738
2015,3,7,Sunday,12,Customer,1845
2015,3,7,Sunday,12,Subscriber,781
